FH_Ter,FT_Seg,FT_Ter,FT_Sex,FT_Sab,mean_profit,sd_profit,p05_profit,p50_profit,p95_profit,p_neg,mean_stake,mean_roi_turn
100,250,150,150,150,2077.19405505,2785.8599942809406,-2717.6195499999994,2236.0070000000005,6422.8532,0.22875,53524.19595,0.0415287929979895
250,200,100,250,200,2076.7828688,2943.804867808831,-3070.9368999999997,2300.7715,6522.571999999999,0.2332,65878.38335,0.034379724797686084
250,200,100,200,200,2076.22372685,2918.3425185881974,-3009.5547,2274.276999999999,6529.838099999999,0.23485,60280.34185,0.037314579509155905
300,200,150,250,150,2075.7849664000005,3129.243327056083,-3378.1788500000002,2314.7400000000002,6827.015849999997,0.24845,66144.0911,0.03424218019046459
300,200,150,200,150,2075.2258244499994,3106.891900733651,-3324.9095999999995,2300.4674999999997,6836.700649999999,0.24815,60546.0496,0.03712763359072485
150,250,100,100,200,2075.15702915,2611.8580650425138,-2476.4937999999997,2228.389,6078.4275,0.2128,46570.2061,0.046496130277999176
100,150,200,250,250,2074.5993946500002,3157.9421975411487,-3337.9453499999995,2243.172,6965.61045,0.25265,70705.67015,0.03183701043629378
300,150,200,100,250,2074.59169155,3269.723837838835,-3552.0000999999993,2254.0985,7154.186799999998,0.25755,52539.90935,0.04080464823743561
100,500,100,400,200,2074.18450555,3240.6921363530764,-3684.7225,2354.2264999999998,6895.0476499999995,0.25025,79288.43075,0.02935738941170086
100,150,200,200,250,2074.0402527,3148.7088840855113,-3302.4651499999995,2204.221,7015.0436,0.253,65107.62865,0.034350195621872796
100,300,200,150,100,2073.53517355,3056.6940007676417,-3159.8451999999993,2207.3575,6906.61635,0.2462,53930.252,0.040961085596312063
150,200,100,150,250,2073.1993325000003,2770.9769873108617,-2746.2365499999996,2236.3334999999997,6347.413050000001,0.2254,55412.43735,0.03988752683800486
150,400,150,300,50,2073.0793329499998,3017.3641493955647,-3208.91015,2256.9584999999997,6704.390199999998,0.2408,67143.97505,0.034135701138632984
200,150,100,100,300,2072.8268679499997,2712.210228308444,-2617.03215,2231.285,6276.209799999999,0.2206,49238.0358,0.043698445724757735
200,100,150,250,300,2072.7810008,3068.9555257762095,-3288.1626,2269.7215000000006,6727.270349999999,0.24425,70315.24485,0.03194196676083944
250,250,100,150,150,2072.3683770999996,2833.6517207158813,-2894.4568499999996,2256.8664999999996,6396.8278,0.2285,52201.1448,0.04244487432746406
300,100,100,250,300,2072.2660865000003,2989.264499973092,-3194.5549999999994,2302.066,6558.608649999998,0.2392,68156.4689,0.03295909724269385
200,100,150,200,300,2072.22185885,3057.1952860797282,-3245.03265,2242.758,6773.730899999994,0.2443,64717.20335,0.034489880158963454
250,400,150,250,50,2072.0271069,3138.17020764655,-3426.240299999999,2263.491,6870.536649999997,0.2478,63079.25035,0.03596026947985397
200,400,200,100,100,2071.9100088499995,3201.711281722888,-3510.887,2256.159,7057.862849999998,0.25185,48354.21685,0.04432090803294354
200,300,200,250,50,2071.7904023499996,3241.128928106167,-3534.3659000000002,2247.688,7093.489449999998,0.2542,64169.62325,0.03522952778208553
300,100,100,200,300,2071.70694455,2969.6553023045826,-3134.9988,2269.8905,6591.433,0.23795,62558.4274,0.035684670580789155
250,400,150,200,50,2071.46796495,3118.167230923277,-3387.8714,2254.7844999999998,6839.184749999998,0.2471,57481.20885,0.039157069610828134
150,500,100,150,150,2071.23644745,2921.875882357905,-3057.388999999999,2282.3825,6473.929899999998,0.23255,54151.67785,0.04119795521297183
200,300,200,200,50,2071.2312603999994,3224.4487623936748,-3512.7995999999994,2236.4454999999994,7085.0444499999985,0.25425,58571.58175,0.03828591520284408
100,200,200,300,150,2071.00047525,3112.986373448431,-3284.53045,2245.601,6891.460299999999,0.2487,71655.4594,0.03174416474177319
200,200,150,400,250,2070.83872455,3408.43175312312,-4054.6178999999993,2402.3765000000003,7037.267299999999,0.2593,81650.6228,0.028214368670210137
200,250,200,250,100,2070.81930125,3246.454220327272,-3530.8307,2271.4584999999997,7072.467799999999,0.25585,66256.25885,0.03405991144498563
150,400,100,100,150,2070.4318595,2682.962435026581,-2634.81655,2252.3864999999996,6121.018749999999,0.2167,45776.5815,0.04735714603547194
300,200,100,400,250,2070.32381025,3363.4199843154793,-3990.1162999999997,2427.8640000000005,6963.457599999998,0.256,79491.84685,0.028988734025432065
200,250,200,200,100,2070.2601593,3230.4917129448495,-3498.3363,2248.2859999999996,7093.354399999999,0.25615,60658.21735,0.03691131342463521
250,200,150,150,200,2070.1293817,3074.070058209109,-3263.15175,2276.8544999999995,6796.740299999999,0.2468,56395.6596,0.03901748456628746
100,300,150,400,150,2069.69641625,3216.172644935265,-3624.976150000001,2357.5730000000003,6831.583149999999,0.2497,77590.8021,0.02989369820449575
150,250,100,250,150,2069.3411519,2761.99062290358,-2750.1248499999997,2250.801,6280.66345,0.22195,63678.6235,0.03566618212245495
150,250,100,200,150,2068.78200995,2737.5700197433493,-2663.40425,2236.8154999999997,6256.353249999999,0.22195,58080.582,0.038837525945464
100,250,200,100,150,2068.32240955,2928.05596097433,-2885.0725499999985,2194.2795,6739.018149999996,0.2394,48282.55745,0.044535993279565624
150,200,150,250,200,2067.1021565,2990.338772814399,-3132.00535,2266.7475,6650.08985,0.24015,67873.1383,0.033195961986351406
150,200,150,200,200,2066.54301455,2973.1616015310337,-3075.05325,2256.2115000000003,6661.288849999998,0.2417,62275.0968,0.03593509987404751
100,150,100,300,250,2066.16128055,2733.8268810983914,-2713.0566499999995,2245.0405,6235.775049999999,0.2217,70452.67545,0.03220713678211659
250,250,200,300,50,2066.14420505,3298.8933145384026,-3650.8173500000007,2264.79,7146.544299999998,0.25835,68326.89985,0.0332776259045552
300,100,150,300,250,2066.1077103000002,3175.6936127194126,-3556.4061,2317.7775,6805.55575,0.2489,73364.1237,0.030796841274285374
100,150,100,150,300,2065.6661696499996,2688.76913977339,-2531.7631999999994,2185.495,6283.431349999999,0.22195,55762.2969,0.03946398849066682
100,250,150,400,200,2065.6357229,3231.828481513579,-3692.6728000000007,2375.9260000000004,6820.728149999999,0.251,79332.65265,0.029087801731314186
300,100,150,150,300,2065.6125994,3129.728880510941,-3410.0240499999995,2244.074,6862.093399999998,0.24885,58673.74515,0.03732030142698153
250,300,100,400,150,2064.8707382999996,3297.5058703846335,-3814.9595999999997,2383.8249999999994,6929.787049999998,0.25365,76267.75095,0.03034374004607522
100,400,200,150,100,2064.7493105500002,3142.4680616696783,-3346.5013999999996,2239.8405000000002,7008.77915,0.2514,54878.47795,0.04007332962216268
300,300,200,150,50,2064.62200095,3312.7882915565556,-3678.733199999999,2254.9875,7220.889299999999,0.25925,52528.12355,0.04171187657145889
200,300,100,300,50,2063.35228825,2806.9010976228074,-2835.438,2254.5265,6354.5043,0.226,63916.62855,0.03585989339006714
150,250,150,150,150,2062.6876648,2893.364526817454,-2947.3642500000005,2258.495,6548.374749999999,0.2367,54195.89975,0.04067040716773869
200,400,200,200,50,2062.4453974,3309.9580272142216,-3687.9628499999994,2238.129,7193.243399999998,0.25945,59519.8077,0.03748452094536579
200,250,100,300,100,2062.38118715,2812.383390824851,-2855.7847999999994,2257.4619999999995,6328.366499999999,0.22625,66003.26415,0.0346107344787228
200,300,150,100,100,2061.5248193999996,2831.0230763512054,-2880.7162499999995,2246.2629999999995,6437.276999999999,0.2283,45083.02645,0.04762409530339604
250,200,200,100,200,2061.2577361999997,3213.7853671629377,-3461.4723,2244.6459999999997,7082.9798999999975,0.2576,51154.0211,0.041656890849846646
100,300,100,250,100,2061.0176082000003,2642.3362314215274,-2533.1971,2222.0609999999997,6127.467249999999,0.2151,61090.0113,0.037195517774337404
300,300,100,100,100,2061.0099050999997,2741.5811032962592,-2760.3605500000003,2235.1115,6200.136549999998,0.22235,42924.2505,0.050070186654559146
100,400,150,400,150,2060.91055325,3277.6976863043997,-3735.6768,2338.120499999999,6925.418299999999,0.25435,78539.02805,0.02940476562556268
250,250,100,400,200,2060.8100449500002,3315.990586895663,-3907.4053,2405.5685,6880.2844,0.2541,78009.6015,0.029504690247211727
100,300,100,200,100,2060.458466249999,2617.206725694824,-2459.493299999999,2217.5225,6095.4572,0.2134,55491.9698,0.04067201605679294
100,500,150,300,50,2060.3476132,3014.2321443586,-3205.5769500000006,2238.9044999999996,6709.078649999998,0.24325,67282.76465,0.03403502260721577
200,500,100,250,100,2060.19703145,3004.0881261248483,-3219.5995000000003,2263.514,6601.333349999999,0.2372,63889.0725,0.03555406958975365
150,150,200,250,250,2060.0930044,3260.300113394224,-3579.74235,2258.432,7056.802249999999,0.25845,71377.37395,0.0313032588547877
150,500,100,400,200,2059.6781152999997,3341.2424099428367,-3880.7077999999997,2354.758,7018.9338499999985,0.25595,79960.13455,0.028882461477340273
100,200,100,100,250,2059.6630247999997,2507.3038920202457,-2257.1075499999997,2190.132,5973.528749999998,0.2064,47176.1306,0.045599822300353095
200,500,100,200,100,2059.6378895,2985.877638960538,-3196.42975,2259.5649999999996,6549.388899999999,0.23725,58291.031,0.03870629802577514
150,150,200,200,250,2059.53386245,3250.4609786378865,-3517.15585,2218.9719999999998,7102.5853499999985,0.259,65779.33245,0.03373994453077846
150,300,200,150,100,2059.0287832999998,3162.4349499182504,-3404.7776,2219.713499999999,7017.252349999999,0.2518,54601.9558,0.04011832608280943
100,500,100,100,150,2057.70013975,2679.6937431301076,-2665.687,2243.526,6108.572149999997,0.21795,45915.3711,0.04730055693838755
100,100,200,250,300,2056.748657,3156.907942155904,-3353.848149999999,2207.5860000000002,6981.053249999999,0.25335,71597.86745,0.03110951807151976
300,100,200,100,300,2056.7409538999996,3264.566355868766,-3518.538900000001,2218.350499999999,7129.435949999999,0.2581,53432.10665,0.039820463782796044
150,200,200,300,150,2056.494085,3217.5177771060644,-3518.8641000000002,2256.2704999999996,6998.233299999997,0.25545,72327.1632,0.03121781267292016
100,100,200,200,300,2056.18951505,3151.7211140224726,-3304.1117499999996,2161.6,7011.8367499999995,0.25545,65999.82595,0.03354400528823847
250,400,100,400,150,2056.0848753,3354.44528941704,-3885.551,2354.4375,7031.498249999996,0.2577,77215.9769,0.029836720886705165
250,500,100,300,50,2055.52193525,3060.269477096076,-3335.3597499999996,2256.919499999999,6711.008249999999,0.2433,65959.7135,0.034665527877409945
100,150,150,250,250,2055.4283422000003,2892.3095165979125,-2935.94385,2226.8705,6522.090249999998,0.2363,68382.7057,0.032748102850280784
300,150,150,100,250,2055.4206391,2984.6832255713466,-3135.8604499999997,2249.4359999999997,6645.0735,0.24195,50216.9449,0.04245250658704361
150,300,150,400,150,2055.1900259999998,3317.7342823690296,-3830.5301999999992,2368.8284999999996,6952.62675,0.2553,78262.5059,0.02941470546972655
100,150,150,200,250,2054.8692002499997,2878.4147903662138,-2892.10745,2201.045,6551.768,0.2377,62784.6642,0.035441643299509926
200,400,100,300,50,2054.5664252499996,2885.4397109780784,-2997.0099999999998,2242.6009999999997,6460.992749999999,0.2322,64864.8545,0.035173661556039085
100,300,150,150,100,2054.3641211000004,2779.190955648079,-2747.71485,2209.2,6378.618549999998,0.22705,51607.28755,0.042683212539459496
150,250,200,100,150,2053.8160193,3034.758731551766,-3134.4019999999996,2203.9025,6843.494499999996,0.2469,48954.26125,0.04354469009962482
250,500,150,100,100,2053.6944664,3103.3431795921238,-3442.4067999999997,2258.1174999999994,6765.479399999998,0.2458,47126.1114,0.04545779075788947
200,500,150,150,100,2053.5435443499996,3151.8428748749807,-3502.11255,2266.223,6832.000449999999,0.24985,54406.34875,0.040446969176241666
300,500,100,150,100,2053.0286300499997,3062.2484714361835,-3368.8312,2277.0459999999994,6625.714599999999,0.24235,52247.5728,0.04218465251841362
200,400,150,100,100,2052.7389563999996,2921.071931430186,-3086.8411999999994,2233.6364999999996,6526.321499999998,0.23515,46031.2524,0.046432032721542206
200,300,150,250,50,2052.6193499,2972.1545871192334,-3115.3164500000003,2224.2070000000003,6617.825349999997,0.23955,61846.6588,0.03644281260051625
100,400,100,250,100,2052.2317451999998,2721.3151176154506,-2686.870899999999,2222.371,6229.85715,0.2213,62038.23725,0.036485496285554
300,400,100,100,100,2052.2240420999997,2829.6530387215053,-2943.2784000000006,2238.2374999999997,6304.40645,0.22745,43872.47645,0.04876846349814493
300,300,100,250,50,2052.1044355999998,2896.465152472971,-3001.3221999999996,2239.7210000000005,6469.687699999999,0.2342,59687.88285,0.03784685275103843
200,300,150,200,50,2052.0602079499995,2950.2380640072906,-3082.7069999999994,2217.7260000000006,6593.9055499999995,0.2377,56248.6173,0.0397566862628893
100,200,150,300,150,2051.8294228,2846.8274562961956,-2875.7395500000002,2221.1899999999996,6427.962699999999,0.23125,69332.49495,0.03266658578267834
100,400,100,200,100,2051.67260325,2700.274806560936,-2647.6893,2206.7874999999995,6188.534249999999,0.2201,56440.19575,0.03984381855781705
150,150,100,300,250,2051.6548903,2838.0155910024464,-2926.0921499999995,2247.0329999999994,6341.234099999999,0.22995,71124.37925,0.03166460358345248
200,250,150,250,100,2051.6482487999997,2976.0406357928714,-3138.1656000000003,2247.6125,6614.625999999998,0.24005,63933.2944,0.03516697253875361
300,300,100,200,50,2051.5452936499996,2866.165991310416,-2939.6675999999998,2228.7480000000005,6430.501849999998,0.2327,54089.84135,0.04143982886863498
150,150,100,150,300,2051.1597794,2791.589574013287,-2765.6066499999997,2198.984,6388.8432999999995,0.2302,56434.0007,0.03867009698801329
300,250,100,250,100,2051.1333345000003,2900.5963087463265,-3031.3768500000006,2251.5805,6437.557400000001,0.2348,61774.51845,0.03646164054185897
150,250,150,400,200,2051.12933265,3333.1634871999813,-3907.315649999999,2385.0109999999995,6916.552000000001,0.2567,80004.35645,0.02862868208062386
200,250,150,200,100,2051.08910685,2954.907480870281,-3080.9781499999995,2235.1449999999995,6594.5521,0.23995,58335.2529,0.03824648820870998
250,150,100,250,250,2050.6026642499996,2947.379718140394,-3134.2512999999985,2253.1625000000004,6504.5561499999985,0.2376,67059.65455,0.03330376909239095
300,250,100,200,100,2050.5741925499997,2871.1173202424325,-2966.5757999999996,2243.4939999999997,6427.989549999999,0.23335,56176.47695,0.03978896889708112
150,400,200,150,100,2050.2429203,3246.9993174687024,-3607.5312,2237.3404999999993,7106.24025,0.25855,55550.18175,0.03924804954447404
250,150,100,200,250,2050.0435223,2924.757703209947,-3093.44645,2240.6189999999997,6524.969749999998,0.2363,61461.61305,0.036094281638780056
250,300,100,150,100,2049.53844315,2822.8705220643724,-2898.692549999999,2234.8185,6326.7247499999985,0.229,50284.2364,0.043679822442759066
100,250,150,100,150,2049.1513571,2641.9181377753735,-2477.3445999999994,2185.1769999999997,6195.248149999999,0.2194,45959.593,0.04662042148531063
200,200,100,250,200,2048.5892488,2865.173396011865,-2949.6294500000004,2253.1865,6394.75245,0.2323,65594.01775,0.034119890215498445
250,150,150,300,200,2048.5849395,3138.7137540727576,-3450.46815,2286.0999999999995,6759.4437499999985,0.2483,72107.6015,0.03117844736629426
100,100,100,300,300,2048.3105428999997,2733.474250544665,-2714.43525,2240.252999999999,6239.978399999999,0.22515,71344.87275,0.031416311698713444
300,150,100,400,300,2048.2842571499996,3360.8862696766923,-3985.194,2397.2704999999996,6957.592849999999,0.25945,80513.4102,0.028265993412275158
200,200,100,200,200,2048.03010685,2841.3728087783797,-2915.1146499999995,2234.978,6376.900199999998,0.2325,59995.97625,0.03704893663846622
250,200,100,300,150,2047.00374485,2908.5640449169355,-3036.67765,2273.3705,6412.66255,0.2347,68009.4438,0.03324338557179127
250,250,150,300,50,2046.9731526,3030.0308078289995,-3246.07685,2235.571,6678.382049999999,0.24385,66003.9354,0.03432901421584528
150,300,100,250,100,2046.51121795,2751.300654356335,-2760.8100999999997,2227.0185,6251.84525,0.22405,61761.7151,0.03649253172617046
150,400,150,400,150,2046.404163,3378.9316151817484,-3936.6004000000003,2338.8030000000003,7032.8070499999985,0.25945,79210.73185,0.02893188751388737
150,300,100,200,100,2045.9520759999998,2726.1064921132615,-2690.9828500000003,2226.5715,6223.472849999999,0.22215,56163.6736,0.03984739997113485
150,500,150,300,50,2045.8412229499995,3115.2941337452694,-3422.31975,2241.897,6816.079149999999,0.25035,67954.46845,0.03342821780359096
100,400,150,150,100,2045.5782581,2867.2234948323517,-2918.8345,2212.013,6450.3758,0.2343,52555.5135,0.04174443877571201
100,300,200,100,100,2045.4924755999998,2929.0750914164296,-2960.4592999999995,2173.0689999999995,6679.82865,0.23935,46365.64905,0.04588034009127679
300,300,150,150,50,2045.4509484999999,3031.813969212508,-3232.8395999999993,2229.471,6703.195199999998,0.24425,50205.1591,0.04351630181679776
150,200,100,100,250,2045.15663455,2615.7805372003763,-2485.5339499999995,2195.6229999999996,6079.4757,0.21655,47847.8344,0.04455712277436346
250,500,150,250,50,2044.7889969,3235.462128324799,-3653.7412999999997,2255.553,6976.049949999999,0.25655,63889.74375,0.03518021094996062
300,250,150,150,100,2044.4798474,3034.195074569729,-3239.41725,2255.0659999999993,6721.8178,0.2451,52291.7947,0.04171221745818477
250,250,100,100,150,2044.3256791499998,2685.462461649285,-2655.0070999999994,2220.544,6147.994599999999,0.22055,44636.54185,0.04780181776887764
250,500,150,200,50,2044.2298549499997,3219.539320241749,-3627.39365,2247.2815,6925.781449999998,0.25475,58291.70225,0.03826709957153107
200,250,100,150,150,2044.1747571000003,2755.4658173544167,-2775.8536999999997,2208.4475,6264.744699999998,0.22555,51916.7792,0.04218508333708819
250,150,150,150,250,2043.94917715,3080.7991790161977,-3304.9305500000005,2231.7195,6784.793849999998,0.24965,57576.9308,0.03772750896895096
200,400,150,250,50,2043.8334868999998,3056.09200302987,-3319.5965,2223.2885000000006,6724.155449999999,0.2448,62794.88475,0.035717937520018846
300,400,100,250,50,2043.3185726,2977.9532609794223,-3176.005199999999,2227.568,6585.383999999999,0.2403,60636.1088,0.037073250241010776
200,400,150,200,50,2043.2743449499999,3037.76198080309,-3265.979149999999,2219.9545,6695.448249999999,0.24445,57196.84325,0.038913509512532474
150,500,100,100,150,2043.1937495000002,2786.218096805821,-2885.2788000000005,2233.3815,6211.581299999999,0.2267,46587.0749,0.0461635530656427
100,100,100,400,400,2042.9897985,3118.4925142494694,-3464.6960500000005,2296.5739999999996,6704.653599999999,0.24625,81260.1803,0.027649190627068363
300,400,100,200,50,2042.75943065,2951.5589967469946,-3143.2285000000006,2224.5159999999996,6535.62265,0.2385,55038.0673,0.040533848228975225
150,100,200,250,300,2042.2422667499998,3256.2028015578703,-3589.4865999999997,2231.109,7066.310599999998,0.25895,72269.57125,0.030594016470419233
250,200,150,100,200,2042.0866837499998,2928.648890700626,-3042.3217,2229.2830000000004,6573.343349999999,0.24115,48831.05665,0.04342450821386745
200,200,150,150,200,2041.9357616999998,2995.3958099456113,-3144.4719999999998,2237.5715,6659.648849999999,0.2457,56111.294,0.038741594522257033
300,200,100,150,200,2041.4208474,2909.7276614620564,-3038.6046,2229.214,6497.8823999999995,0.238,53952.51805,0.04031947148411222
150,150,150,250,250,2040.9219519500002,2995.3070465573755,-3186.3582000000006,2239.9300000000003,6616.725100000001,0.2436,69054.4095,0.032183879702002365
250,400,100,150,100,2040.75258015,2906.0090810935667,-3083.485849999999,2246.9264999999996,6418.468699999999,0.23425,51232.46235,0.04268947582110858
150,150,150,200,250,2040.3628099999999,2980.9147420370086,-3111.67045,2220.8655,6640.5421,0.2444,63456.368,0.0347928747672507
150,300,150,150,100,2039.8577308499998,2886.342152804773,-2995.1058999999996,2217.1529999999993,6486.6651999999995,0.2347,52278.99135,0.04177145673777153
200,250,200,300,50,2037.95058505,3212.6551411045934,-3492.175650000001,2222.490999999999,6999.256549999996,0.25655,68042.53425,0.033024539322644236
150,400,100,250,100,2037.7253549499999,2829.0551339685394,-2887.3539999999994,2224.5635,6338.1874,0.2298,62709.94105,0.03579468202136663
100,150,100,100,300,2037.6234716999998,2530.0737154302487,-2275.0971000000004,2146.4005,6034.134899999998,0.21085,48197.69395,0.04407843932179273
100,100,150,250,300,2037.57760455,2892.267874016632,-2968.33765,2191.4955,6515.122700000001,0.23735,69274.903,0.03196451748999368
300,100,150,100,300,2037.5699014499996,2980.087877257242,-3143.1025,2202.6435,6635.304899999998,0.24275,51109.1422,0.04136768634092509
150,200,150,300,150,2037.3230325499997,2952.222062719174,-3103.5310000000004,2244.2994999999996,6532.302249999999,0.2388,70004.19875,0.03211002574280391
150,400,100,200,100,2037.1662129999995,2807.784187426133,-2870.37185,2219.0019999999995,6313.582,0.2276,57111.89955,0.03903525492628249
100,100,150,200,300,2037.0184625999996,2882.800779152947,-2933.7916999999993,2157.0585,6552.37855,0.238,63676.8615,0.034568143779499454
100,400,200,100,100,2036.7066126000002,3019.5480040843177,-3172.1788999999994,2187.0345,6788.5485499999995,0.2462,47313.875,0.044752369887337294
200,300,100,400,150,2036.6771182999998,3218.3160160305893,-3691.3842499999996,2349.5715,6778.262849999998,0.25145,75983.38535,0.030109158375178174
300,400,150,150,50,2036.6650854999996,3121.545159193262,-3439.0918499999993,2231.9559999999997,6812.439049999999,0.2497,51153.38505,0.042487547116438575
100,300,200,250,50,2036.5870061,3057.4080907881867,-3216.8569,2171.392,6839.196899999999,0.24975,63129.2814,0.03534236450144549
300,300,200,100,50,2036.5793029999998,3191.0379962471384,-3463.91625,2212.2889999999998,7022.737799999998,0.25475,44963.5206,0.04685170764272129
250,200,150,250,150,2036.2708064999997,3072.786432391644,-3309.0428999999995,2269.674,6717.226399999998,0.2484,65939.47405,0.03377397721224135
100,300,200,200,50,2036.0278641499997,3042.5760804773477,-3152.9995999999996,2162.2495,6825.3268999999955,0.24845,57531.2399,0.03848097947162319
250,200,150,200,150,2035.7116645499998,3051.581476792609,-3247.6699999999996,2246.6505,6729.661,0.24845,60341.43255,0.036628818119283924
100,200,150,400,250,2035.6353283,3230.511183640768,-3746.66735,2348.9325000000003,6786.3852499999975,0.25325,80610.28095,0.028192619561944934
100,250,200,250,100,2035.615905,3060.354252486916,-3202.6253,2188.4555000000005,6826.65445,0.2508,65215.917,0.03414308743888193
300,250,200,100,100,2035.6082018999998,3187.753285264121,-3438.03215,2222.326,7011.502249999999,0.2544,47050.1562,0.04476295722412038
250,150,200,100,250,2035.0775316499996,3216.247521288278,-3495.4784499999996,2198.3189999999995,7059.8498500000005,0.25855,52335.2923,0.04023913917442588
100,250,200,200,100,2035.05676305,3046.2684931928943,-3153.5865999999996,2184.708,6837.764999999999,0.25085,59617.8755,0.03706645334297146
150,250,150,100,150,2034.64496685,2750.533103201073,-2712.4121500000006,2200.182,6297.5361,0.2277,46631.2968,0.04553840796453747
150,100,100,300,300,2033.80415265,2834.11989523846,-2946.7706499999995,2237.7074999999995,6335.0249,0.2324,72016.57655,0.030893607160909733
200,200,200,100,200,2033.0641162,3132.7644976413917,-3336.24485,2206.812,6947.6251999999995,0.2565,50869.6555,0.04136527287362258
250,100,100,250,300,2032.7519266000002,2941.1734297019393,-3132.4192,2243.1335000000004,6464.7405499999995,0.2403,67951.85185,0.032489712491395165
200,250,100,400,200,2032.61642495,3237.647490981844,-3767.08225,2367.125,6755.11905,0.2529,77725.2359,0.029267209377221888
250,100,100,200,300,2032.1927846500002,2922.870348610295,-3092.3605999999995,2217.862,6506.590899999998,0.24035,62353.81035,0.03518426506676444
150,400,150,150,100,2031.0718678499998,2972.931495227048,-3167.0148,2213.9604999999997,6567.427099999999,0.24065,53227.2173,0.04085231520135365
150,300,200,100,100,2030.9860853499997,3035.1698497908747,-3193.549,2178.1749999999993,6779.978649999997,0.24715,47037.35285,0.04482186874370258
250,200,100,400,250,2030.8096503499999,3311.5330489816124,-3914.4364,2385.0310000000004,6859.444349999998,0.2568,79287.2298,0.028581439078323057
150,100,100,400,400,2028.4834082499997,3209.983196213971,-3687.4878500000004,2305.8734999999997,6790.3085999999985,0.2519,81931.8841,0.02722276222312122
100,300,100,300,50,2028.1488919999997,2618.323090403953,-2500.5537999999997,2182.38,6093.3911499999995,0.21715,62876.2867,0.035994361071104375
200,400,100,400,150,2027.8912553,3275.562669365118,-3784.0637000000006,2315.5585,6904.14305,0.25515,76931.6113,0.029608169913988354
100,400,200,250,50,2027.8011431000002,3142.2856908504477,-3401.14085,2159.9660000000003,6963.431099999998,0.25485,64077.50735,0.034647264076423843
300,400,200,100,50,2027.79344,3282.6807317975044,-3702.8103000000006,2206.219,7131.81855,0.25945,45911.74655,0.04561024264987514
200,500,100,300,50,2027.3283152499996,2981.4225510317237,-3213.3207499999994,2224.3969999999995,6571.810299999997,0.24115,65675.3479,0.03443384669370655
100,400,200,200,50,2027.24200115,3130.7478517512895,-3362.27325,2162.5189999999993,6962.218599999999,0.25355,58479.46585,0.037675592655152614
100,250,100,300,100,2027.1777909000002,2621.0490289037775,-2527.8111499999995,2190.4945,6054.479099999999,0.2156,64962.9223,0.03471186290613915
250,100,150,300,250,2026.5935504000001,3123.560520274568,-3501.42505,2266.9184999999998,6693.210299999999,0.25005,73159.50665,0.03035290423524858
100,300,150,100,100,2026.3214231499999,2643.401191664168,-2537.0969500000006,2179.6845000000003,6165.307149999999,0.21945,44042.6846,0.04816930530650653
250,100,150,150,300,2026.0984395,3081.5526077287973,-3348.0487,2197.3385000000003,6763.034799999999,0.2514,58469.1281,0.036793640789587835
100,200,200,150,200,2025.9034178999998,3086.8768326255354,-3201.3387,2168.6585000000005,6921.068899999999,0.2553,57393.9166,0.03754845124433694
200,500,150,100,100,2025.5008463999993,3025.8665233035863,-3314.5402999999997,2223.4209999999994,6630.513699999998,0.24285,46841.7458,0.04522312898747034
250,300,200,150,50,2025.1078410499997,3253.7050651077952,-3615.98035,2212.7135,7088.062899999999,0.25865,52323.5065,0.041172741236586353
100,500,100,250,100,2024.9936351999997,2822.3709689824423,-2874.0393999999997,2194.7335,6336.221799999998,0.2303,62848.73065,0.03571803672830047
300,500,100,100,100,2024.9859320999994,2932.2409002186137,-3182.1954499999997,2225.558,6396.198549999998,0.2366,44682.96985,0.04746264997186729
100,500,100,200,100,2024.4344932499998,2806.0772567866893,-2871.2106499999995,2185.378999999999,6285.702,0.22955,57250.68915,0.03896615668755417
150,150,100,100,300,2023.1170814499997,2634.3736249895933,-2511.4715499999998,2161.156,6126.259549999997,0.22025,48869.39775,0.04308693605536251
150,100,150,250,300,2023.0712142999998,2991.8981335702324,-3168.9181499999995,2204.3070000000007,6599.491099999998,0.24445,69946.6068,0.03142055236509643
150,100,150,200,300,2022.51207235,2981.770002769892,-3144.5653499999994,2176.8275000000003,6645.177599999998,0.24435,64348.5653,0.03394381219459626
200,150,100,250,250,2022.4090442499999,2871.174877457482,-3002.2852499999995,2218.3215,6384.231599999999,0.2345,66775.28895,0.033035868976045574
150,400,200,100,100,2022.2002223499999,3124.2163378654914,-3408.3041499999995,2190.3789999999995,6900.416650000001,0.2529,47985.5788,0.04372022256198624
150,300,200,250,50,2022.0806158500002,3161.6691908866273,-3446.7094999999995,2180.6814999999997,6941.022199999997,0.25515,63800.9852,0.034693151017445634
200,150,100,200,250,2021.8499022999995,2850.307086913585,-2979.3381999999997,2197.0434999999998,6395.3202999999985,0.23455,61177.24745,0.03581856068238704
150,300,200,200,50,2021.5214739,3146.4024019534927,-3392.6788000000006,2168.2085,6934.090449999997,0.2549,58202.9437,0.03772558199544354
250,300,100,100,100,2021.4957451999996,2682.475814637535,-2698.3731,2190.6564999999996,6077.8796,0.2224,42719.63345,0.049468245853445225
200,300,100,150,100,2021.34482315,2744.063300592732,-2787.8427500000003,2201.4435,6197.8497,0.2271,49999.8708,0.043429773924888705
150,200,150,400,250,2021.1289380499995,3329.821703738347,-3945.4426000000003,2343.6735,6890.4711,0.2594,81281.98475,0.02775159759907799
150,250,200,250,100,2021.10951475,3165.740403515647,-3449.3129500000005,2203.0940000000005,6921.5403499999975,0.25625,65887.6208,0.033530937383044995
