BIA_ApostaUTC,dow_pt,bet_type,rf_prob,proba_segqui_raw,proba_sexdom_raw,proba_segqui_cal,proba_sexdom_cal,proba_cli_like,rf_prob_raw,diff_rf_minus_cli_like,abs_diff_rf_minus_cli_like,proba_raw_segunda,proba_raw_terca,proba_raw_quarta,proba_raw_segqui,proba_raw_sexdom,proba_raw_operacional
2025-12-14 11:10:00,domingo,FT,0.005,0.13427331515482513,0.11030072030628947,0.00791494349041765,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.2065462841609552,0.5643250004992985,0.1342733151548251,0.1103007203062894,0.1103007203062894
2025-12-14 11:13:00,domingo,FH,0.005,0.3330597629574274,0.24388443067707086,0.3,0.09433962264150944,0.09433962264150944,0.005,-0.08933962264150944,0.08933962264150944,0.5191144003635121,0.767426848823873,0.61148723822342,0.3330597629574274,0.2438844306770708,0.2438844306770708
2025-12-14 11:16:00,domingo,FT,0.09434,0.31984464854926203,0.22115017396948997,0.21060490573030927,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.6115721956965485,0.2214549022494424,0.3198446485492619,0.2211501739694898,0.2211501739694898
2025-12-14 11:19:00,domingo,FH,0.333898,0.4368444858322378,0.3132442346827342,0.44272445820433437,0.3333333333333333,0.3333333333333333,0.333898,0.0005646666666666578,0.0005646666666666578,0.2591396628798794,0.6896455086881204,0.5212439011288701,0.4368444858322378,0.3132442346827341,0.3132442346827341
2025-12-14 11:37:00,domingo,FH,0.09434,0.25990339897569753,0.18962849594708017,0.14836252037224484,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5308641975308642,0.5834853360883995,0.5848287532008992,0.2599033989756975,0.1896284959470801,0.1896284959470801
2025-12-14 11:46:00,domingo,FT,0.35,0.3670643528201226,0.3578833735882988,0.3125,0.35,0.35,0.35,0.0,0.0,0.2927689594356261,0.3465042361231933,0.1196118247946518,0.3670643528201226,0.3578833735882988,0.3578833735882988
2025-12-14 12:03:00,domingo,FT,0.09434,0.2812051046716781,0.17880440710500992,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.7012020738581403,0.4115495500345799,0.7552608847553628,0.281205104671678,0.1788044071050099,0.1788044071050099
2025-12-14 12:29:00,domingo,FH,0.35,0.36062328736255117,0.3167475747408673,0.30946622110686534,0.3333333333333333,0.3333333333333333,0.35,0.016666666666666663,0.016666666666666663,0.2927689594356261,0.4710461300534627,0.689297155423417,0.360623287362551,0.3167475747408672,0.3167475747408672
2025-12-14 12:38:00,domingo,FT,0.35,0.5048523946543929,0.3729551126575996,0.44272445820433437,0.35,0.35,0.35,0.0,0.0,0.2927689594356261,0.4432321670599804,0.2799609919643058,0.5048523946543928,0.3729551126575996,0.3729551126575996
2025-12-14 12:47:00,domingo,FT,0.09434,0.4959409230721676,0.20181800236525446,0.44272445820433437,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.5396825396825397,0.1021725916569786,0.2413770831589805,0.4959409230721676,0.2018180023652544,0.2018180023652544
2025-12-14 12:56:00,domingo,FH,0.09434,0.2714533688505802,0.1768599360770547,0.16666666666666666,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.5641306740174551,0.6725375579886783,0.2714533688505801,0.1768599360770546,0.1768599360770546
2025-12-14 12:57:00,domingo,FT,0.005,0.22338287994554873,0.13852724375792427,0.07756797306192481,0.005,0.005,0.005,0.0,0.0,0.2927689594356261,0.3025274441060303,0.6750720931383737,0.2233828799455487,0.1385272437579242,0.1385272437579242
2025-12-14 13:26:00,domingo,FT,0.09434,0.3520357513422141,0.22013356073487517,0.3029293868253807,0.09433962264150944,0.09433962264150944,0.09434,3.7735849055253734e-07,3.7735849055253734e-07,0.2927689594356261,0.7769421064199364,0.6787464002404715,0.3520357513422141,0.2201335607348751,0.2201335607348751
2025-12-14 13:32:00,domingo,FH,0.09434,0.20444929975224793,0.13539454037703916,0.040865476100098094,0.005,0.005,0.09434,0.08933999999999999,0.08933999999999999,0.7777777777777777,0.2128920847656538,0.8035544023761542,0.2044492997522478,0.1353945403770391,0.1353945403770391
